"lag","cost","nu","gamma","corr_pred"
5,4096,0.9,0.125,0.674144179277947
1,32,0.7,0.25,0.674111761099378
2,32,0.7,0.25,0.674111761099378
3,32,0.7,0.25,0.674111761099378
4,32,0.7,0.25,0.674111761099378
5,32,0.7,0.25,0.674111761099378
1,64,0.9,0.125,0.674104651213344
2,64,0.9,0.125,0.674104651213344
3,64,0.9,0.125,0.674104651213344
4,64,0.9,0.125,0.674104651213344
5,64,0.9,0.125,0.674104651213344
1,128,0.9,0.125,0.674053810290419
2,128,0.9,0.125,0.674053810290419
3,128,0.9,0.125,0.674053810290419
4,128,0.9,0.125,0.674053810290419
5,128,0.9,0.125,0.674053810290419
1,256,0.9,0.125,0.67402210619061
2,256,0.9,0.125,0.67402210619061
3,256,0.9,0.125,0.67402210619061
4,256,0.9,0.125,0.67402210619061
5,256,0.9,0.125,0.67402210619061
1,16,0.6,0.0625,0.674004657114713
2,16,0.6,0.0625,0.674004657114713
3,16,0.6,0.0625,0.674004657114713
4,16,0.6,0.0625,0.674004657114713
5,16,0.6,0.0625,0.674004657114713
1,32,0.7,0.125,0.673917243993657
2,32,0.7,0.125,0.673917243993657
3,32,0.7,0.125,0.673917243993657
4,32,0.7,0.125,0.673917243993657
5,32,0.7,0.125,0.673917243993657
1,64,0.7,0.25,0.673902703841149
2,64,0.7,0.25,0.673902703841149
3,64,0.7,0.25,0.673902703841149
4,64,0.7,0.25,0.673902703841149
5,64,0.7,0.25,0.673902703841149
1,512,0.9,0.25,0.673892684917901
2,512,0.9,0.25,0.673892684917901
3,512,0.9,0.25,0.673892684917901
4,512,0.9,0.25,0.673892684917901
5,512,0.9,0.25,0.673892684917901
1,32,0.6,0.0625,0.673878248582303
2,32,0.6,0.0625,0.673878248582303
3,32,0.6,0.0625,0.673878248582303
4,32,0.6,0.0625,0.673878248582303
5,32,0.6,0.0625,0.673878248582303
1,128,0.5,0.03125,0.673868030698712
2,128,0.5,0.03125,0.673868030698712
3,128,0.5,0.03125,0.673868030698712
4,128,0.5,0.03125,0.673868030698712
5,128,0.5,0.03125,0.673868030698712
1,64,0.5,0.03125,0.673804034647427
2,64,0.5,0.03125,0.673804034647427
3,64,0.5,0.03125,0.673804034647427
4,64,0.5,0.03125,0.673804034647427
5,64,0.5,0.03125,0.673804034647427
1,512,0.5,0.015625,0.673799367958308
2,512,0.5,0.015625,0.673799367958308
3,512,0.5,0.015625,0.673799367958308
4,512,0.5,0.015625,0.673799367958308
5,512,0.5,0.015625,0.673799367958308
1,128,0.7,0.125,0.673798392733756
2,128,0.7,0.125,0.673798392733756
3,128,0.7,0.125,0.673798392733756
4,128,0.7,0.125,0.673798392733756
5,128,0.7,0.125,0.673798392733756
1,2048,0.7,0.125,0.673796123165695
2,2048,0.7,0.125,0.673796123165695
3,2048,0.7,0.125,0.673796123165695
4,2048,0.7,0.125,0.673796123165695
5,2048,0.7,0.125,0.673796123165695
1,2048,0.5,0.5,0.673778741760529
2,2048,0.5,0.5,0.673778741760529
3,2048,0.5,0.5,0.673778741760529
4,2048,0.5,0.5,0.673778741760529
5,2048,0.5,0.5,0.673778741760529
1,1024,0.9,0.25,0.673765713267613
2,1024,0.9,0.25,0.673765713267613
3,1024,0.9,0.25,0.673765713267613
4,1024,0.9,0.25,0.673765713267613
5,1024,0.9,0.25,0.673765713267613
1,8,0.7,0.5,0.673747246092223
2,8,0.7,0.5,0.673747246092223
3,8,0.7,0.5,0.673747246092223
4,8,0.7,0.5,0.673747246092223
5,8,0.7,0.5,0.673747246092223
1,1024,0.9,0.0625,0.673739992174496
2,1024,0.9,0.0625,0.673739992174496
3,1024,0.9,0.0625,0.673739992174496
4,1024,0.9,0.0625,0.673739992174496
5,1024,0.9,0.0625,0.673739992174496
1,256,0.5,0.5,0.67369519436025
2,256,0.5,0.5,0.67369519436025
3,256,0.5,0.5,0.67369519436025
4,256,0.5,0.5,0.67369519436025
5,256,0.5,0.5,0.67369519436025
1,16,0.8,0.5,0.673635279204836
2,16,0.8,0.5,0.673635279204836
3,16,0.8,0.5,0.673635279204836
4,16,0.8,0.5,0.673635279204836
5,16,0.8,0.5,0.673635279204836
1,2048,0.9,0.0625,0.673594605021004
2,2048,0.9,0.0625,0.673594605021004
3,2048,0.9,0.0625,0.673594605021004
4,2048,0.9,0.0625,0.673594605021004
5,2048,0.9,0.0625,0.673594605021004
1,4096,0.9,0.0625,0.673515102858908
2,4096,0.9,0.0625,0.673515102858908
3,4096,0.9,0.0625,0.673515102858908
4,4096,0.9,0.0625,0.673515102858908
5,4096,0.9,0.0625,0.673515102858908
1,4,0.8,0.125,0.673459051837202
2,4,0.8,0.125,0.673459051837202
3,4,0.8,0.125,0.673459051837202
4,4,0.8,0.125,0.673459051837202
5,4,0.8,0.125,0.673459051837202
1,128,0.5,0.5,0.673439599354454
2,128,0.5,0.5,0.673439599354454
3,128,0.5,0.5,0.673439599354454
4,128,0.5,0.5,0.673439599354454
5,128,0.5,0.5,0.673439599354454
1,4096,0.7,0.125,0.673412631721689
2,4096,0.7,0.125,0.673412631721689
3,4096,0.7,0.125,0.673412631721689
4,4096,0.7,0.125,0.673412631721689
5,4096,0.7,0.125,0.673412631721689
1,512,0.6,0.03125,0.673374973831077
2,512,0.6,0.03125,0.673374973831077
3,512,0.6,0.03125,0.673374973831077
4,512,0.6,0.03125,0.673374973831077
5,512,0.6,0.03125,0.673374973831077
1,16,0.9,0.015625,0.673364535257612
2,16,0.9,0.015625,0.673364535257612
3,16,0.9,0.015625,0.673364535257612
4,16,0.9,0.015625,0.673364535257612
5,16,0.9,0.015625,0.673364535257612
1,4,0.6,1,0.673226363747732
2,4,0.6,1,0.673226363747732
3,4,0.6,1,0.673226363747732
4,4,0.6,1,0.673226363747732
5,4,0.6,1,0.673226363747732
1,64,0.8,0.5,0.673221806285843
2,64,0.8,0.5,0.673221806285843
3,64,0.8,0.5,0.673221806285843
4,64,0.8,0.5,0.673221806285843
5,64,0.8,0.5,0.673221806285843
1,1024,0.6,0.03125,0.673203337537485
2,1024,0.6,0.03125,0.673203337537485
3,1024,0.6,0.03125,0.673203337537485
4,1024,0.6,0.03125,0.673203337537485
5,1024,0.6,0.03125,0.673203337537485
1,256,0.1,0.03125,0.673169050567606
2,256,0.1,0.03125,0.673169050567606
3,256,0.1,0.03125,0.673169050567606
4,256,0.1,0.03125,0.673169050567606
5,256,0.1,0.03125,0.673169050567606
1,256,0.5,0.015625,0.673168646058276
2,256,0.5,0.015625,0.673168646058276
3,256,0.5,0.015625,0.673168646058276
4,256,0.5,0.015625,0.673168646058276
5,256,0.5,0.015625,0.673168646058276
1,256,0.9,0.25,0.673091492102783
2,256,0.9,0.25,0.673091492102783
3,256,0.9,0.25,0.673091492102783
4,256,0.9,0.25,0.673091492102783
5,256,0.9,0.25,0.673091492102783
1,1024,0.4,0.5,0.673071179366578
2,1024,0.4,0.5,0.673071179366578
3,1024,0.4,0.5,0.673071179366578
4,1024,0.4,0.5,0.673071179366578
5,1024,0.4,0.5,0.673071179366578
1,32,0.9,0.25,0.673070897530226
2,32,0.9,0.25,0.673070897530226
3,32,0.9,0.25,0.673070897530226
4,32,0.9,0.25,0.673070897530226
5,32,0.9,0.25,0.673070897530226
1,1024,0.5,0.015625,0.673055401153281
2,1024,0.5,0.015625,0.673055401153281
3,1024,0.5,0.015625,0.673055401153281
4,1024,0.5,0.015625,0.673055401153281
5,1024,0.5,0.015625,0.673055401153281
1,64,0.9,0.25,0.673015794383078
2,64,0.9,0.25,0.673015794383078
3,64,0.9,0.25,0.673015794383078
4,64,0.9,0.25,0.673015794383078
5,64,0.9,0.25,0.673015794383078
1,128,0.5,0.015625,0.672880066027629
2,128,0.5,0.015625,0.672880066027629
3,128,0.5,0.015625,0.672880066027629
4,128,0.5,0.015625,0.672880066027629
5,128,0.5,0.015625,0.672880066027629
1,64,0.5,0.5,0.672874583479593
2,64,0.5,0.5,0.672874583479593
3,64,0.5,0.5,0.672874583479593
4,64,0.5,0.5,0.672874583479593
5,64,0.5,0.5,0.672874583479593
1,4,0.6,0.25,0.672847564176957
2,4,0.6,0.25,0.672847564176957
3,4,0.6,0.25,0.672847564176957
4,4,0.6,0.25,0.672847564176957
5,4,0.6,0.25,0.672847564176957
1,2048,0.8,0.25,0.672844419025368
2,2048,0.8,0.25,0.672844419025368
3,2048,0.8,0.25,0.672844419025368
4,2048,0.8,0.25,0.672844419025368
5,2048,0.8,0.25,0.672844419025368
1,256,0.5,0.03125,0.672841299801101
2,256,0.5,0.03125,0.672841299801101
3,256,0.5,0.03125,0.672841299801101
4,256,0.5,0.03125,0.672841299801101
5,256,0.5,0.03125,0.672841299801101
1,2048,0.6,0.03125,0.672834968516646
2,2048,0.6,0.03125,0.672834968516646
3,2048,0.6,0.03125,0.672834968516646
4,2048,0.6,0.03125,0.672834968516646
5,2048,0.6,0.03125,0.672834968516646
1,512,0.7,0.25,0.672819453168434
2,512,0.7,0.25,0.672819453168434
3,512,0.7,0.25,0.672819453168434
4,512,0.7,0.25,0.672819453168434
5,512,0.7,0.25,0.672819453168434
1,4,0.7,0.5,0.672796877916181
2,4,0.7,0.5,0.672796877916181
3,4,0.7,0.5,0.672796877916181
4,4,0.7,0.5,0.672796877916181
5,4,0.7,0.5,0.672796877916181
1,64,0.1,0.0625,0.672774695821796
2,64,0.1,0.0625,0.672774695821796
3,64,0.1,0.0625,0.672774695821796
4,64,0.1,0.0625,0.672774695821796
5,64,0.1,0.0625,0.672774695821796
1,8,0.7,0.0625,0.672749688232122
2,8,0.7,0.0625,0.672749688232122
3,8,0.7,0.0625,0.672749688232122
4,8,0.7,0.0625,0.672749688232122
5,8,0.7,0.0625,0.672749688232122
1,32,0.8,0.5,0.672693223954835
2,32,0.8,0.5,0.672693223954835
3,32,0.8,0.5,0.672693223954835
4,32,0.8,0.5,0.672693223954835
5,32,0.8,0.5,0.672693223954835
1,1024,0.7,0.25,0.672684286639708
2,1024,0.7,0.25,0.672684286639708
3,1024,0.7,0.25,0.672684286639708
4,1024,0.7,0.25,0.672684286639708
5,1024,0.7,0.25,0.672684286639708
1,128,0.9,0.25,0.672640785650246
2,128,0.9,0.25,0.672640785650246
3,128,0.9,0.25,0.672640785650246
4,128,0.9,0.25,0.672640785650246
5,128,0.9,0.25,0.672640785650246
1,64,0.6,0.0625,0.67249469958743
2,64,0.6,0.0625,0.67249469958743
3,64,0.6,0.0625,0.67249469958743
4,64,0.6,0.0625,0.67249469958743
5,64,0.6,0.0625,0.67249469958743
1,4096,0.9,0.25,0.672474746894353
2,4096,0.9,0.25,0.672474746894353
3,4096,0.9,0.25,0.672474746894353
4,4096,0.9,0.25,0.672474746894353
5,4096,0.9,0.25,0.672474746894353
1,128,0.8,0.5,0.672446659352757
2,128,0.8,0.5,0.672446659352757
3,128,0.8,0.5,0.672446659352757
4,128,0.8,0.5,0.672446659352757
5,128,0.8,0.5,0.672446659352757
1,8,0.6,0.125,0.672238916355447
2,8,0.6,0.125,0.672238916355447
3,8,0.6,0.125,0.672238916355447
4,8,0.6,0.125,0.672238916355447
5,8,0.6,0.125,0.672238916355447
1,2,0.6,1,0.67220184023946
2,2,0.6,1,0.67220184023946
3,2,0.6,1,0.67220184023946
4,2,0.6,1,0.67220184023946
5,2,0.6,1,0.67220184023946
1,4096,0.5,0.5,0.672185459939367
2,4096,0.5,0.5,0.672185459939367
3,4096,0.5,0.5,0.672185459939367
4,4096,0.5,0.5,0.672185459939367
5,4096,0.5,0.5,0.672185459939367
1,2048,0.5,0.015625,0.672087224534845
2,2048,0.5,0.015625,0.672087224534845
3,2048,0.5,0.015625,0.672087224534845
4,2048,0.5,0.015625,0.672087224534845
5,2048,0.5,0.015625,0.672087224534845
1,4096,0.8,0.25,0.671994192252621
2,4096,0.8,0.25,0.671994192252621
3,4096,0.8,0.25,0.671994192252621
4,4096,0.8,0.25,0.671994192252621
5,4096,0.8,0.25,0.671994192252621
1,256,0.7,0.25,0.6719669856024
2,256,0.7,0.25,0.6719669856024
3,256,0.7,0.25,0.6719669856024
4,256,0.7,0.25,0.6719669856024
5,256,0.7,0.25,0.6719669856024
1,16,0.7,0.5,0.671937161490533
2,16,0.7,0.5,0.671937161490533
3,16,0.7,0.5,0.671937161490533
4,16,0.7,0.5,0.671937161490533
5,16,0.7,0.5,0.671937161490533
1,512,0.4,0.5,0.671923341322179
2,512,0.4,0.5,0.671923341322179
3,512,0.4,0.5,0.671923341322179
4,512,0.4,0.5,0.671923341322179
5,512,0.4,0.5,0.671923341322179
1,2048,0.7,0.25,0.671921219104482
2,2048,0.7,0.25,0.671921219104482
3,2048,0.7,0.25,0.671921219104482
4,2048,0.7,0.25,0.671921219104482
5,2048,0.7,0.25,0.671921219104482
1,4096,0.6,0.03125,0.671914850352648
2,4096,0.6,0.03125,0.671914850352648
3,4096,0.6,0.03125,0.671914850352648
4,4096,0.6,0.03125,0.671914850352648
5,4096,0.6,0.03125,0.671914850352648
1,128,0.6,0.5,0.671912556890034
2,128,0.6,0.5,0.671912556890034
3,128,0.6,0.5,0.671912556890034
4,128,0.6,0.5,0.671912556890034
5,128,0.6,0.5,0.671912556890034
1,32,0.6,0.25,0.671902509165618
2,32,0.6,0.25,0.671902509165618
3,32,0.6,0.25,0.671902509165618
4,32,0.6,0.25,0.671902509165618
5,32,0.6,0.25,0.671902509165618
1,8,0.9,0.5,0.671894317102937
2,8,0.9,0.5,0.671894317102937
3,8,0.9,0.5,0.671894317102937
4,8,0.9,0.5,0.671894317102937
5,8,0.9,0.5,0.671894317102937
1,2048,0.5,0.25,0.671849325594399
2,2048,0.5,0.25,0.671849325594399
3,2048,0.5,0.25,0.671849325594399
4,2048,0.5,0.25,0.671849325594399
5,2048,0.5,0.25,0.671849325594399
1,4096,0.5,0.015625,0.671839932768481
2,4096,0.5,0.015625,0.671839932768481
3,4096,0.5,0.015625,0.671839932768481
4,4096,0.5,0.015625,0.671839932768481
5,4096,0.5,0.015625,0.671839932768481
1,256,0.6,0.5,0.671833383735522
2,256,0.6,0.5,0.671833383735522
3,256,0.6,0.5,0.671833383735522
4,256,0.6,0.5,0.671833383735522
5,256,0.6,0.5,0.671833383735522
1,4096,0.5,0.25,0.671825212627797
2,4096,0.5,0.25,0.671825212627797
3,4096,0.5,0.25,0.671825212627797
4,4096,0.5,0.25,0.671825212627797
5,4096,0.5,0.25,0.671825212627797
1,2048,0.9,0.25,0.671654802505703
2,2048,0.9,0.25,0.671654802505703
3,2048,0.9,0.25,0.671654802505703
4,2048,0.9,0.25,0.671654802505703
5,2048,0.9,0.25,0.671654802505703
1,512,0.5,0.03125,0.671636222150749
2,512,0.5,0.03125,0.671636222150749
3,512,0.5,0.03125,0.671636222150749
4,512,0.5,0.03125,0.671636222150749
5,512,0.5,0.03125,0.671636222150749
1,32,0.5,0.0625,0.671588783404459
2,32,0.5,0.0625,0.671588783404459
3,32,0.5,0.0625,0.671588783404459
4,32,0.5,0.0625,0.671588783404459
5,32,0.5,0.0625,0.671588783404459
1,1024,0.6,0.5,0.671559762542107
2,1024,0.6,0.5,0.671559762542107
3,1024,0.6,0.5,0.671559762542107
4,1024,0.6,0.5,0.671559762542107
5,1024,0.6,0.5,0.671559762542107
1,16,0.6,0.25,0.671549495063541
2,16,0.6,0.25,0.671549495063541
3,16,0.6,0.25,0.671549495063541
4,16,0.6,0.25,0.671549495063541
5,16,0.6,0.25,0.671549495063541
1,2048,0.5,0.125,0.67150660270503
2,2048,0.5,0.125,0.67150660270503
3,2048,0.5,0.125,0.67150660270503
4,2048,0.5,0.125,0.67150660270503
5,2048,0.5,0.125,0.67150660270503
1,4,0.5,1,0.671496442073032
2,4,0.5,1,0.671496442073032
3,4,0.5,1,0.671496442073032
4,4,0.5,1,0.671496442073032
5,4,0.5,1,0.671496442073032
1,8,0.6,0.25,0.671493348638542
2,8,0.6,0.25,0.671493348638542
3,8,0.6,0.25,0.671493348638542
4,8,0.6,0.25,0.671493348638542
5,8,0.6,0.25,0.671493348638542
1,16,0.5,0.25,0.671489460998529
2,16,0.5,0.25,0.671489460998529
3,16,0.5,0.25,0.671489460998529
4,16,0.5,0.25,0.671489460998529
5,16,0.5,0.25,0.671489460998529
1,64,0.5,0.25,0.671465353458706
2,64,0.5,0.25,0.671465353458706
3,64,0.5,0.25,0.671465353458706
4,64,0.5,0.25,0.671465353458706
5,64,0.5,0.25,0.671465353458706
1,32,0.6,0.015625,0.671446461911913
2,32,0.6,0.015625,0.671446461911913
3,32,0.6,0.015625,0.671446461911913
4,32,0.6,0.015625,0.671446461911913
5,32,0.6,0.015625,0.671446461911913
1,128,0.1,0.0625,0.671432592123787
2,128,0.1,0.0625,0.671432592123787
3,128,0.1,0.0625,0.671432592123787
4,128,0.1,0.0625,0.671432592123787
5,128,0.1,0.0625,0.671432592123787
1,8,0.5,0.5,0.671357885794706
2,8,0.5,0.5,0.671357885794706
3,8,0.5,0.5,0.671357885794706
4,8,0.5,0.5,0.671357885794706
5,8,0.5,0.5,0.671357885794706
1,32,0.5,0.5,0.671307176781794
2,32,0.5,0.5,0.671307176781794
3,32,0.5,0.5,0.671307176781794
4,32,0.5,0.5,0.671307176781794
5,32,0.5,0.5,0.671307176781794
1,16,0.6,0.125,0.671296919691367
2,16,0.6,0.125,0.671296919691367
3,16,0.6,0.125,0.671296919691367
4,16,0.6,0.125,0.671296919691367
5,16,0.6,0.125,0.671296919691367
1,8,0.5,0.25,0.671263700654481
2,8,0.5,0.25,0.671263700654481
3,8,0.5,0.25,0.671263700654481
4,8,0.5,0.25,0.671263700654481
5,8,0.5,0.25,0.671263700654481
1,16,0.5,0.125,0.671228581803782
2,16,0.5,0.125,0.671228581803782
3,16,0.5,0.125,0.671228581803782
4,16,0.5,0.125,0.671228581803782
5,16,0.5,0.125,0.671228581803782
1,32,0.7,0.5,0.671200139754509
2,32,0.7,0.5,0.671200139754509
3,32,0.7,0.5,0.671200139754509
4,32,0.7,0.5,0.671200139754509
5,32,0.7,0.5,0.671200139754509
1,4,0.9,0.5,0.67118182616863
2,4,0.9,0.5,0.67118182616863
3,4,0.9,0.5,0.67118182616863
4,4,0.9,0.5,0.67118182616863
5,4,0.9,0.5,0.67118182616863
1,512,0.6,0.5,0.67117529730034
2,512,0.6,0.5,0.67117529730034
3,512,0.6,0.5,0.67117529730034
4,512,0.6,0.5,0.67117529730034
5,512,0.6,0.5,0.67117529730034
1,2048,0.6,0.5,0.671146852765262
2,2048,0.6,0.5,0.671146852765262
3,2048,0.6,0.5,0.671146852765262
4,2048,0.6,0.5,0.671146852765262
5,2048,0.6,0.5,0.671146852765262
1,64,0.5,0.0625,0.671141207058801
2,64,0.5,0.0625,0.671141207058801
3,64,0.5,0.0625,0.671141207058801
4,64,0.5,0.0625,0.671141207058801
5,64,0.5,0.0625,0.671141207058801
1,16,0.6,0.03125,0.671119370906482
2,16,0.6,0.03125,0.671119370906482
3,16,0.6,0.03125,0.671119370906482
4,16,0.6,0.03125,0.671119370906482
5,16,0.6,0.03125,0.671119370906482
1,64,0.7,0.5,0.671087644603727
2,64,0.7,0.5,0.671087644603727
3,64,0.7,0.5,0.671087644603727
4,64,0.7,0.5,0.671087644603727
5,64,0.7,0.5,0.671087644603727
1,32,0.5,0.03125,0.671047840450773
2,32,0.5,0.03125,0.671047840450773
3,32,0.5,0.03125,0.671047840450773
4,32,0.5,0.03125,0.671047840450773
5,32,0.5,0.03125,0.671047840450773
1,8,0.5,1,0.671006844390186
2,8,0.5,1,0.671006844390186
3,8,0.5,1,0.671006844390186
4,8,0.5,1,0.671006844390186
5,8,0.5,1,0.671006844390186
1,32,0.5,0.25,0.670938926849539
2,32,0.5,0.25,0.670938926849539
3,32,0.5,0.25,0.670938926849539
4,32,0.5,0.25,0.670938926849539
5,32,0.5,0.25,0.670938926849539
1,1024,0.5,0.125,0.670907296512733
2,1024,0.5,0.125,0.670907296512733
3,1024,0.5,0.125,0.670907296512733
4,1024,0.5,0.125,0.670907296512733
5,1024,0.5,0.125,0.670907296512733
1,1024,0.5,0.03125,0.670887510220033
2,1024,0.5,0.03125,0.670887510220033
3,1024,0.5,0.03125,0.670887510220033
4,1024,0.5,0.03125,0.670887510220033
5,1024,0.5,0.03125,0.670887510220033
1,64,0.6,0.25,0.670885018333525
2,64,0.6,0.25,0.670885018333525
3,64,0.6,0.25,0.670885018333525
4,64,0.6,0.25,0.670885018333525
5,64,0.6,0.25,0.670885018333525
1,256,0.4,0.015625,0.670865025130285
2,256,0.4,0.015625,0.670865025130285
3,256,0.4,0.015625,0.670865025130285
4,256,0.4,0.015625,0.670865025130285
5,256,0.4,0.015625,0.670865025130285
1,128,0.7,0.5,0.670746316767725
2,128,0.7,0.5,0.670746316767725
3,128,0.7,0.5,0.670746316767725
4,128,0.7,0.5,0.670746316767725
5,128,0.7,0.5,0.670746316767725
1,4096,0.5,0.125,0.670738903173598
2,4096,0.5,0.125,0.670738903173598
3,4096,0.5,0.125,0.670738903173598
4,4096,0.5,0.125,0.670738903173598
5,4096,0.5,0.125,0.670738903173598
1,16,0.5,0.5,0.670735655681049
2,16,0.5,0.5,0.670735655681049
3,16,0.5,0.5,0.670735655681049
4,16,0.5,0.5,0.670735655681049
5,16,0.5,0.5,0.670735655681049
1,16,0.9,0.5,0.670729337170773
2,16,0.9,0.5,0.670729337170773
3,16,0.9,0.5,0.670729337170773
4,16,0.9,0.5,0.670729337170773
5,16,0.9,0.5,0.670729337170773
1,2,0.6,0.5,0.670716389575315
2,2,0.6,0.5,0.670716389575315
3,2,0.6,0.5,0.670716389575315
4,2,0.6,0.5,0.670716389575315
5,2,0.6,0.5,0.670716389575315
1,128,0.1,0.03125,0.67071416042007
2,128,0.1,0.03125,0.67071416042007
3,128,0.1,0.03125,0.67071416042007
4,128,0.1,0.03125,0.67071416042007
5,128,0.1,0.03125,0.67071416042007
1,4096,0.4,0.25,0.670713585006354
2,4096,0.4,0.25,0.670713585006354
3,4096,0.4,0.25,0.670713585006354
4,4096,0.4,0.25,0.670713585006354
5,4096,0.4,0.25,0.670713585006354
1,1024,0.5,0.25,0.670695284162903
2,1024,0.5,0.25,0.670695284162903
3,1024,0.5,0.25,0.670695284162903
4,1024,0.5,0.25,0.670695284162903
5,1024,0.5,0.25,0.670695284162903
1,2048,0.6,0.125,0.670684362988451
2,2048,0.6,0.125,0.670684362988451
3,2048,0.6,0.125,0.670684362988451
4,2048,0.6,0.125,0.670684362988451
5,2048,0.6,0.125,0.670684362988451
1,2048,0.5,0.03125,0.67067752960902
2,2048,0.5,0.03125,0.67067752960902
3,2048,0.5,0.03125,0.67067752960902
4,2048,0.5,0.03125,0.67067752960902
5,2048,0.5,0.03125,0.67067752960902
1,128,0.4,0.03125,0.670646935123778
2,128,0.4,0.03125,0.670646935123778
3,128,0.4,0.03125,0.670646935123778
4,128,0.4,0.03125,0.670646935123778
5,128,0.4,0.03125,0.670646935123778
1,64,0.5,0.015625,0.670587671598849
2,64,0.5,0.015625,0.670587671598849
3,64,0.5,0.015625,0.670587671598849
4,64,0.5,0.015625,0.670587671598849
5,64,0.5,0.015625,0.670587671598849
1,16,0.5,0.0625,0.670566297356591
2,16,0.5,0.0625,0.670566297356591
3,16,0.5,0.0625,0.670566297356591
4,16,0.5,0.0625,0.670566297356591
5,16,0.5,0.0625,0.670566297356591
1,4,0.7,1,0.670563186425497
2,4,0.7,1,0.670563186425497
3,4,0.7,1,0.670563186425497
4,4,0.7,1,0.670563186425497
5,4,0.7,1,0.670563186425497
1,1024,0.6,0.125,0.670510596300633
2,1024,0.6,0.125,0.670510596300633
3,1024,0.6,0.125,0.670510596300633
4,1024,0.6,0.125,0.670510596300633
5,1024,0.6,0.125,0.670510596300633
1,4,0.6,0.5,0.670497317924491
2,4,0.6,0.5,0.670497317924491
3,4,0.6,0.5,0.670497317924491
4,4,0.6,0.5,0.670497317924491
5,4,0.6,0.5,0.670497317924491
1,256,0.4,0.5,0.670472226798799
2,256,0.4,0.5,0.670472226798799
3,256,0.4,0.5,0.670472226798799
4,256,0.4,0.5,0.670472226798799
5,256,0.4,0.5,0.670472226798799
1,512,0.6,0.125,0.670461610801438
2,512,0.6,0.125,0.670461610801438
3,512,0.6,0.125,0.670461610801438
4,512,0.6,0.125,0.670461610801438
5,512,0.6,0.125,0.670461610801438
1,512,0.5,0.125,0.670426365041621
2,512,0.5,0.125,0.670426365041621
3,512,0.5,0.125,0.670426365041621
4,512,0.5,0.125,0.670426365041621
5,512,0.5,0.125,0.670426365041621
1,256,0.7,0.5,0.670262162295444
2,256,0.7,0.5,0.670262162295444
3,256,0.7,0.5,0.670262162295444
4,256,0.7,0.5,0.670262162295444
5,256,0.7,0.5,0.670262162295444
1,8,0.8,0.03125,0.67025893207002
2,8,0.8,0.03125,0.67025893207002
3,8,0.8,0.03125,0.67025893207002
4,8,0.8,0.03125,0.67025893207002
5,8,0.8,0.03125,0.67025893207002
1,2048,0.4,0.5,0.670228673818598
2,2048,0.4,0.5,0.670228673818598
3,2048,0.4,0.5,0.670228673818598
4,2048,0.4,0.5,0.670228673818598
5,2048,0.4,0.5,0.670228673818598
1,8,0.6,1,0.670225106489832
2,8,0.6,1,0.670225106489832
3,8,0.6,1,0.670225106489832
4,8,0.6,1,0.670225106489832
5,8,0.6,1,0.670225106489832
1,128,0.5,0.25,0.670203690199383
2,128,0.5,0.25,0.670203690199383
3,128,0.5,0.25,0.670203690199383
4,128,0.5,0.25,0.670203690199383
5,128,0.5,0.25,0.670203690199383
1,64,0.6,0.5,0.670191365983487
2,64,0.6,0.5,0.670191365983487
3,64,0.6,0.5,0.670191365983487
4,64,0.6,0.5,0.670191365983487
5,64,0.6,0.5,0.670191365983487
1,256,0.8,0.5,0.670166962317593
2,256,0.8,0.5,0.670166962317593
3,256,0.8,0.5,0.670166962317593
4,256,0.8,0.5,0.670166962317593
5,256,0.8,0.5,0.670166962317593
1,512,0.6,0.25,0.670082450444527
2,512,0.6,0.25,0.670082450444527
3,512,0.6,0.25,0.670082450444527
4,512,0.6,0.25,0.670082450444527
5,512,0.6,0.25,0.670082450444527
1,128,0.5,0.125,0.670027984461464
2,128,0.5,0.125,0.670027984461464
3,128,0.5,0.125,0.670027984461464
4,128,0.5,0.125,0.670027984461464
5,128,0.5,0.125,0.670027984461464
1,2,0.9,0.5,0.669998861064494
2,2,0.9,0.5,0.669998861064494
3,2,0.9,0.5,0.669998861064494
4,2,0.9,0.5,0.669998861064494
5,2,0.9,0.5,0.669998861064494
1,2,0.7,0.5,0.669982810164504
2,2,0.7,0.5,0.669982810164504
3,2,0.7,0.5,0.669982810164504
4,2,0.7,0.5,0.669982810164504
5,2,0.7,0.5,0.669982810164504
1,512,0.4,0.015625,0.669945420480335
2,512,0.4,0.015625,0.669945420480335
